time,ax,ay,az,gx,gy,gz
6941,"[24.96674, 39.2254, 39.2254, 33.94739, 39.2254, 39.2254, -22.09369, -35.56826, -39.2266, -37.9864, 6.435614, 39.2254, 27.76556, -19.27093, -32.63297, 4.232949, 33.54995, 1.06542, -4.74052, -24.13595, -11.6861, 5.50427, 2.219425, 22.72816, -16.82645, 39.2254, -4.180276, 35.52517, 39.2254, -11.13304, 39.2254, -12.61026, -21.39698, -30.05441, -37.25378, -12.27268, -39.2266, 24.32748, -1.568202, 2.059013, 14.90391, 14.63097, -26.29073, -8.841787, 29.04885, 32.87718, -6.746861, -39.2266, -39.2266, -7.924808, -18.26297, 4.795586, 5.305551, -33.2794, 9.92636, -39.2266, -1.975216, -6.076484, -0.409408, 21.15517, 39.2254, 39.2254, -1.467646, -3.440468, -14.7411, 39.2254, -8.24563, 9.318233, -11.46104, -22.71379, 3.39019, -3.004723, 3.687071, -2.619257, -25.76879, -21.53824, -0.991199, -13.89834, 27.56444, -5.370194, 13.11783, 29.5229, 23.93723, 39.2254, 18.70829, 17.86793, 39.2254, 5.801151, -11.22162, -25.98906, -7.457938, -29.78866, 39.2254, 8.039729, 6.169858, -23.08489, -26.14229, 0.004788, -4.302381, -20.25974, 2.509123, -1.833959, -35.9633, -18.69393, -24.94758, 9.552865, 39.2254, -9.847352, -26.64986, -21.79202, 14.37718, 16.90546, -29.94907, -39.2266, -30.83971, -11.38204, 39.2254, -13.96059, -32.74071, -17.69555, 0.962469, 35.35997, -7.795521, 0.529119, -0.670376, -7.941567, -30.83732, -16.03876, -10.88883, -3.505111, 39.2254, 14.13537, -7.651869, 35.70473, 2.334347, -11.80102, 4.570531, -31.1749, -39.2266, -27.3777, -19.21347, 39.2254, 5.619191, -20.94687, -18.05707, -23.6188, 32.68325, 3.514688, -39.2266, -18.75857, 14.76504, -31.86204, 19.87906, 39.2254, 39.2254, 0.581791, -0.826, 21.29164, -23.55655, -25.55092, 10.95826, -22.34269, -4.656722, -39.2266, -36.84198, -25.06011, 15.58386, 32.72634, -37.05027, -25.57965, -16.9294, 15.75385, 20.10411, -30.39439, -39.22421, -3.507505, 35.427, 10.24479, -26.50142, -21.30361, -14.65491, -21.65077, 15.35162, 31.08871, 39.2254, -25.11757, -16.89828, 5.899313, -19.87187, -23.18306, -32.4558, 5.6982, 36.1309, 7.587225, -29.81978, 0.758962, -32.91549, -11.26711, 25.06729, 32.06076, -39.2266, 0.620098, 27.15982, -27.88766, 11.64779, -29.77908, 18.79448, 0.778116, 11.9327, 35.86035, 39.2254, 7.089231, 39.2254, -12.14339, -28.20848, 13.60625, -6.495469, 39.2254, -22.72097, -38.54425, -39.2266, -25.42882, -9.361329, 28.94829, 0.739808, -23.12799, -25.7664, 9.615114, 14.12818, -13.9965, -38.46285, -14.44422, -39.2266, 18.50718, 29.31939, 39.2254, -15.24628, 3.888184, 11.93031, -19.62048, -39.2266, 2.875436, -28.20609, 23.85343, 29.34094, 8.123527, 31.3808, 39.2254, -11.16177, -25.64908, -19.82638, -29.24517, -6.71813, -12.79461, 39.2254, 29.32418, 39.2254, 5.073313, -38.4844, 3.679888, -0.158017, -7.841011, 3.385401, -6.931214, -4.302381, 10.49139, 39.2254, 5.446809, -6.931214, 39.2254, -39.2266, -4.577713, -15.84243, 6.224925, 24.12877, -39.2266, -19.19671, 24.47592, 25.09602, 1.960851, -17.88229, 13.23754, -6.177041, -19.54147, 26.52776, -24.31551, 13.83609, 13.32373, -13.26148, 3.318364, 36.02076, -5.092467, 3.057395, 11.22881, -26.06089, -31.57713, 3.574543, -30.8469, -0.282516, 5.829881]","[-38.17315, -19.56302, -39.2266, -22.15594, 8.60955, 26.40565, 17.95891, 39.2254, -1.055843, -15.95496, -33.6936, -0.244209, 10.88883, 27.0856, -3.924097, -35.06308, -2.372654, 15.02601, 11.892, -2.427721, -39.2266, 3.608062, -3.002329, 18.84716, 1.56102, 23.93005, -11.53526, -7.979874, -22.04342, -11.05642, 16.81208, -6.880936, 15.96454, 9.081207, 35.97527, -5.612009, -39.2266, -25.40009, 26.33622, 34.63692, -39.22181, -12.66054, 7.381324, 3.744531, 19.54866, -6.67264, -14.72674, 4.891354, -32.35524, -13.40035, -20.76252, -21.02588, -6.852205, -17.14967, -25.96033, -25.24686, -2.497152, -39.2266, -29.35291, -39.2266, -19.56302, -8.767567, 5.657499, 0.208296, -11.04685, 16.57985, 24.70816, -39.2266, -9.73243, 13.73554, 1.417367, -19.60372, 17.23825, 11.45625, 37.85472, -18.38986, -14.64054, -9.651027, -9.526528, -39.2266, -14.02044, -39.2266, -26.50381, -30.49016, -21.97638, -20.69308, 21.42571, 24.09764, 30.64339, 25.2684, 29.6881, -27.37051, -36.49721, -14.57829, 21.59091, 11.32697, -12.9239, -32.0823, -8.710106, -5.951985, 5.475539, 32.24032, 28.44551, -22.89575, -4.714183, -3.392584, -2.456451, -3.126827, 28.23003, -13.22318, -18.91419, 39.2254, 22.89575, 30.43509, -16.35, -39.2266, -18.83518, -3.768473, 24.33706, -3.77805, -30.40876, -12.45943, -11.3964, 11.33176, 3.53863, 15.60301, -7.144298, -11.75314, -12.03565, -8.497022, -6.368577, -27.4591, -13.60385, 2.779668, -11.00136, 14.73871, 33.37038, 24.88294, 27.9523, -25.09842, -39.2266, -23.43205, -7.328651, 10.95587, -13.55836, -38.6065, -39.2266, -17.03953, -3.387795, 2.147599, -11.40119, 17.56626, 24.50226, -1.285686, 9.880871, 3.849876, 5.882554, 15.41866, 4.352659, 27.05927, 23.63317, 39.2254, 8.762778, 22.20143, -24.83745, -37.6967, -39.2266, -15.32768, 3.691859, -5.597643, -25.16306, -39.2266, -10.12508, 3.045424, -26.5924, -22.99391, -28.08399, -18.1265, -10.98939, 11.65258, -2.930503, -22.49113, 20.26452, -10.35492, -10.89841, -13.33331, 9.92636, 6.58166, 7.285556, 5.832275, 31.4215, -20.09214, -8.76996, 39.2254, 2.671929, -26.19975, 17.60217, -32.47495, -33.82049, 6.864176, 30.04963, -24.90449, -7.005434, -26.33382, -3.904943, -11.16177, 15.82088, 14.26226, 22.381, -3.394978, 14.00608, 14.28381, 12.73236, 0.667982, 6.296751, -13.14656, -6.430826, 36.27694, -5.121197, 14.89672, 18.15523, 10.18733, -37.18914, -9.753978, -7.644686, 23.08729, -19.82638, -39.2266, -13.82891, 14.67885, -7.311892, 2.726996, 15.0715, 1.089362, -10.15141, 18.37071, -14.53999, 13.32613, 6.868965, 21.83033, 23.05137, 13.98693, -2.48997, 3.473987, -37.34955, 11.32218, -5.00867, 19.00517, 9.885659, 33.09026, 11.69567, -35.15167, 39.2254, -8.420407, 5.482722, -1.534683, -12.06438, 15.77779, 3.574543, -21.1001, -0.529119, 8.66701, 11.16416, -1.417367, -12.2631, 4.1707, -16.72829, -6.265626, 13.94623, 21.24854, -3.126827, 30.78704, 6.864176, -39.2266, 1.525106, 28.75436, -21.26291, -4.99191, 39.2254, 23.07292, -20.42733, 11.56639, 2.839523, -19.74977, 1.922544, 19.54147, 4.647145, 28.11511, -8.018182, -12.22001, -9.112331, -10.69729, 10.79785, 9.485827, 9.315839, 14.58308, 14.71237, 16.02679, 2.983175, -16.75462]","[39.2254, 39.2254, 39.2254, 29.30024, -14.77941, -39.2266, -39.2266, -39.2266, 9.255983, 39.2254, 39.2254, -20.36747, -39.2266, -39.2266, 2.1883, 39.2254, -15.41866, -33.60023, -10.97502, 14.8656, 39.2254, 25.89569, 20.54943, -11.11628, -15.19839, -18.90701, 16.94377, -16.74984, 7.424419, -22.41452, -17.2598, -39.2266, -39.2266, -36.41581, -17.07784, 39.2254, 39.2254, 7.848193, -39.2266, -26.2596, 39.2254, 22.69464, -39.2266, -2.815581, 28.37847, 32.8245, -1.745373, -30.73915, 26.04891, 31.65135, 39.2254, 39.2254, 39.2254, 34.8093, 39.2254, 39.2254, 37.11252, 39.2254, 39.2254, 39.2254, 20.91575, -39.2266, -39.2266, 18.54788, 39.2254, -39.2266, -1.412579, 39.2254, -32.30736, 25.72809, 16.97968, -9.816227, -4.99191, -4.058172, -9.488221, 9.780313, 39.2254, 37.07661, 25.92202, 39.2254, 16.13692, 39.2254, 39.2254, 39.2254, 39.2254, -34.8093, -39.2266, -39.2266, -36.83958, -39.2266, 8.195353, 39.2254, 39.2254, -20.99236, -24.50705, -1.764527, 39.2254, 39.2254, -10.58716, -18.14087, -14.27423, -13.10825, 10.60392, 25.3115, 39.2254, 23.13996, -5.465962, -12.20564, 8.935161, 38.22343, 1.99437, -30.76549, -30.79662, -2.470816, 39.2254, 39.2254, 4.855441, -39.2266, -39.2266, 27.24123, 39.2254, 39.2254, -14.52083, -39.2266, 9.323022, 30.66972, 31.7112, 25.33544, 39.2254, 36.07822, 37.92894, 39.2254, 12.4714, -2.248155, -21.46881, -39.2266, -37.6967, -39.2266, -1.386243, 39.2254, 39.2254, 27.72486, -39.2266, -39.2266, 39.2254, 39.2254, 38.89141, -7.053318, -33.43263, 12.64378, 26.10398, 21.89019, 14.73392, 20.58535, 11.92073, -7.49864, -27.93315, -23.65471, -20.68111, -23.89653, -18.24382, -30.90196, 4.623203, 15.56949, 39.2254, 39.2254, 32.57551, -39.2266, -39.2266, 13.85046, 39.2254, 39.2254, -35.78853, -39.2266, 37.16998, 39.2254, 38.94648, 26.79112, -14.00129, 8.164227, 24.65549, 30.0616, 24.38494, 31.76866, 16.12016, -0.500388, -35.00802, -12.27986, -28.242, -4.874595, -27.25559, 39.2254, 17.07545, -39.2266, 39.2254, 26.30749, -39.2266, 29.2739, 39.2254, -39.2266, -39.2266, 39.2254, -39.2266, 21.65795, 0.129287, 4.548983, 39.2254, -31.88837, 13.02206, 31.82133, 19.66837, -6.275203, -32.82211, -4.958392, -37.52432, -12.86405, -17.22149, -27.43755, -23.30995, -39.2266, -11.57596, 10.92235, 39.2254, 39.2254, -39.2266, -39.2266, 39.2254, 39.2254, -17.03953, -33.21955, -10.63744, 31.26348, 19.27811, 19.14882, 39.2254, -2.190695, -2.920926, -30.07357, -3.632004, -13.41711, 7.292738, 24.72732, 37.47883, 20.85829, 39.2254, 12.36126, -21.306, -39.2266, -39.2266, -39.2266, 21.78963, 39.2254, -39.2266, 39.2254, -39.2266, 26.76478, -13.3764, -39.2266, 1.793257, 30.14539, 12.32056, -37.26575, -1.577779, 22.24692, 32.05597, 37.06464, 24.61, 23.52782, -26.66662, -33.95696, -14.21198, -34.26821, 10.18254, 39.2254, -24.97871, -39.2266, 39.2254, -39.2266, -39.2266, -11.66455, 39.2254, -10.49379, -39.2266, 39.2254, -2.262521, 15.2774, 38.26653, -21.21263, 14.74349, 28.66338, 39.2254, 30.0592, -24.70816, -21.92131, -19.26854, 8.808268, 39.2254, 29.73598, 20.40578, 39.2254]","[0.94381, 0.226227, 0.516671, -0.058622, -1.114346, -1.475936, -1.232655, -0.187323, 0.577691, 1.066916, 0.219299, -0.914766, -1.195084, -0.261666, 0.941412, 0.652567, -0.543317, -0.697066, -0.066882, 0.467642, 1.257969, 0.192119, -0.069014, -0.562769, -0.68774, -1.091963, -0.280319, -1.127936, -0.634447, -0.845752, -1.097825, -0.364521, -0.653099, 0.304567, 0.708257, 0.944343, 0.804983, -1.898279, -0.298438, 0.883057, 0.927023, -0.590214, 0.045299, -0.149485, 0.18759, -0.834827, -0.063951, -0.140426, 0.364521, 0.387969, 0.947807, 0.23875, 0.557173, 0.694401, -0.015721, 1.348567, 0.172401, 1.286747, 0.58675, 0.044766, -1.212404, -1.445825, 0.492956, 0.999234, 0.902242, -1.528162, 0.503614, 0.551577, -0.407688, 0.58302, 0.130833, -0.783666, -0.540919, 0.111115, 0.358392, 0.522799, 0.583819, 0.713054, 0.122306, 1.379743, 0.060221, 0.794325, 0.832162, 0.14762, 0.401825, -0.877994, -1.398662, -1.032009, -0.244879, 0.655231, 0.982181, 0.242214, -1.05306, -0.930221, -0.158279, 0.391433, 0.579023, 0.244346, -0.269926, -0.914233, 0.074077, 0.466576, 0.571029, 0.149485, 1.13513, -0.128435, -1.308597, -0.320288, 0.775939, 0.428738, -1.045332, -0.669354, 0.637911, 0.94461, 0.76075, 0.190254, -1.354962, -0.459381, 0.471905, 0.722113, 0.958199, 0.103121, -0.460447, -0.627519, 0.294974, 0.199847, 0.422343, 0.142291, 0.57849, 0.434334, 0.027446, 0.60034, -0.271259, -0.835893, -0.702928, -1.424508, -0.873197, 0.446858, 0.81724, 1.102089, 1.040536, -0.293109, -1.743464, 0.142291, 1.092496, 0.852413, 0.522533, -0.300836, -0.577957, 0.19585, 0.38264, 1.141259, 0.253139, -0.866536, -1.134597, -0.320554, -0.652833, -0.139626, 0.050095, 0.029044, 0.618459, 0.609933, 0.325884, 1.420245, 0.737035, 0.799121, -0.911835, -0.91823, 0.381308, 1.098092, 0.919562, -0.29524, -0.869201, 0.102588, 0.725577, 0.437265, -0.044499, -0.439663, -0.507345, 0.262199, 0.522799, 1.170037, 0.250741, -0.376778, -0.547047, -0.437265, -1.255838, -0.273124, -0.647237, -0.220897, 0.272591, 0.480432, -0.896913, -0.996836, 0.866536, -0.350132, -0.367452, 1.010426, 0.728508, -1.429305, 1.028012, 0.766613, -1.427173, 0.377577, -0.411951, 0.248876, 0.013323, -0.783933, -0.428472, 0.377311, -0.224095, -0.812178, -0.907038, 0.014123, -1.170836, -0.666423, -0.83536, -0.728775, 0.247277, 0.533991, 0.972855, 1.447424, 0.858009, -1.025881, -0.80525, 0.97925, 1.263032, -0.333345, -0.544383, -0.436466, 0.580089, 0.570763, 1.25344, 0.064484, -0.35626, -0.81351, -0.431669, -0.667222, 0.074876, 0.447657, 0.287779, 0.446325, 1.393599, -0.32162, 0.341338, -0.302435, -1.421577, -1.384806, -0.051161, 0.573427, 1.218266, -0.142291, -0.272058, 1.106619, -1.64807, 1.035473, -1.520168, -0.945942, 0.445259, 0.294175, -0.331746, -0.869467, 0.129501, 0.523599, 0.703194, 0.134564, 0, 0.273124, -0.990175, -1.195084, 0.049296, -1.157513, 0.624322, 1.624355, -0.863605, -0.731706, 0.923293, -1.594245, 0.343737, 1.026946, 0.599008, -1.577458, 0.180662, 0.690937, -1.031743, 0.66509, 0.06102, 0.255005, 0.022649, 0.350665, -0.075675, -0.398361, -1.148187, -0.42634, 0.142291, 0.05649, 0.70426, 1.504181, -0.399161, 0.493755]","[1.63155, -0.194518, 0.898511, -0.653632, -1.630484, -1.247844, -1.539887, -0.615528, 0.197715, 1.675516, -0.236885, -1.53962, -0.916364, -0.39623, 1.052527, 0.565167, -1.163642, -0.505479, -0.044233, 0.629118, 1.455685, -0.245145, -0.892383, -0.458848, -1.006162, -0.839623, 0.166006, -2.53166, -0.26966, -1.216934, -1.427972, -0.226227, -1.424775, 0.006662, 0.74343, 0.861207, 0.885188, -2.024848, -0.122573, 0.844953, 1.262499, -0.527063, -0.090064, 0.106319, -0.154282, -0.438064, 0.589149, -0.537455, 0.002132, 0.363188, 1.232922, 0.646438, 1.264897, 1.060254, -0.589948, 2.143424, -0.038104, 2.024582, 0.401825, -0.37811, -0.438864, -1.269427, 0.05649, 1.281152, 0.613397, -1.575593, 0.725044, 0.298438, -0.429804, 0.996037, -0.303234, -1.667789, -0.914233, 0.079406, 0.486827, 0.619525, 0.970989, 0.920894, 0.008793, 2.146355, -0.33441, 1.00936, 1.49672, -0.185191, 1.212937, -1.285149, -1.210539, -1.146055, -0.701063, 0.654432, 0.884655, 0.114845, -1.177498, -0.885988, -0.306432, 0.897446, 1.09223, 0.445792, -0.470573, -1.42291, -0.692802, 0.538254, 1.115678, 0.436466, 1.639277, -0.460447, -2.69287, 0.106319, 1.444493, 0.058089, -1.793825, -0.929954, 0.704793, 1.00936, 1.126337, 0.124438, -1.010159, -0.728242, 0.061819, 0.925691, 0.931819, -0.103387, -0.736236, -1.179629, -0.060487, 0.929954, 0.989908, 0.055691, 1.358426, 0.804184, -0.145222, 0.90091, -1.240383, -1.44396, -0.557173, -1.716818, -1.035207, 0.197715, 0.730374, 0.941145, 0.750092, -0.230224, -1.075975, -0.705326, 1.030677, 0.585951, 0.414882, -0.51747, -0.749292, -0.07008, 0.785798, 1.590515, -0.16494, -1.983547, -0.939547, 0.334144, -0.963528, -0.193718, -0.03091, -0.737568, 1.22173, 0.427939, 0.580622, 2.334478, 0.422077, 0.897979, -0.921427, -0.831629, -0.257669, 0.932086, 0.561436, -0.532126, -0.84362, -0.359191, 0.402891, 0.480698, 0.044766, -0.225427, -0.776738, -0.043966, 0.721847, 1.793825, 0.101522, -1.115945, 0.036505, -0.763148, -2.171669, 0.625121, -0.923293, -0.429005, 0.145222, 0.64324, -1.459948, -1.233455, 1.126337, -0.617926, -0.560637, 1.217201, 0.43007, -1.399461, 0.784199, 0.779136, -1.676582, 0.575559, -0.988576, -0.164674, -0.230224, -1.175366, -0.089531, 0.771675, 0.090064, -1.272358, -0.820704, 0.514273, -2.316891, -0.415149, -1.164708, -1.364288, 0.646438, 0.131366, 0.970989, 1.42211, 0.723179, -0.902508, -1.741599, 0.823369, 1.105553, -0.602738, -0.974453, -1.05226, 0.177464, 0.734637, 1.938515, -0.2177, -1.261167, -0.248876, 0.002665, -1.01762, -0.103654, 0.881991, 0.128968, 0.790061, 2.181528, -0.708524, 0.735703, -0.559305, -2.519403, -0.843887, -0.243547, -0.152949, 1.277421, -0.859874, -0.651501, 0.703461, -1.901743, 1.239583, -1.342172, -0.91743, 0.810845, -0.006129, -0.981115, -1.038404, 0.132698, 1.009893, 1.414383, -0.034374, -0.462579, 0.325351, -1.789296, -0.72158, 0.100723, -1.536689, 1.320055, 2.429871, -1.176698, -1.488726, 0.930221, -1.126603, 0.298438, 1.638744, 0.701596, -1.117277, -0.638444, 0.570496, -1.326717, 0.297639, -0.971522, -0.3051, 0.054358, 0.203311, 0.260067, -0.527862, -1.374413, -0.146554, 0.223562, -0.285381, 1.038937, 2.162343, -0.735436, 1.239583]","[0.079406, -0.154282, -0.53106, 0.262199, 0.178796, -0.011191, -0.119908, -0.429804, 0.252873, -0.18306, 0.200913, -0.063418, -0.498018, 0.36079, 0.003997, 0.247011, -0.239017, -0.52573, 0.317623, 0.176132, 0.189455, -0.135629, -0.51747, 0.16041, 0.14389, -0.218766, 0.009326, -0.154548, 0.131366, 0.050894, -0.28698, 0.062885, -0.148153, 0.363188, -0.03464, -0.114046, 0.010658, -0.665357, 0.64777, 0.024781, -0.19958, 0.068747, -0.219832, 0.426873, 0.015988, -0.216368, 0.073011, -0.090864, 0.350931, 0.00906, -0.309896, 0.14389, -0.066882, 0.251807, 0.048763, -0.462579, -0.152417, -0.211038, 0.292309, 0.029577, -0.232355, -0.086067, -0.160677, 0.393032, 0.025314, -0.199047, -0.031709, -0.48656, 0.029844, -0.414083, 0.119375, 0.02558, 0.264331, -0.072744, -0.463645, 0.205176, 0.171335, 0.124704, -0.069014, -0.539853, 0.047697, 0.141758, 0.149485, -0.056224, -0.360257, 0.173201, 0.028245, 0.193185, -0.007194, -0.348266, 0.224361, 0.082603, 0.202245, -0.112714, -0.42261, 0.277387, 0.123106, 0.218766, -0.110049, -0.449789, 0.176398, 0.14842, 0.187057, -0.018919, -0.589149, 0.134564, -0.029577, 0.338407, 0.123372, 0.127369, 0.070346, 0.05649, 0.003198, -0.585951, 0.27872, 0.126836, 0.228891, 0.054092, -0.366919, 0.312294, -0.018386, -0.121773, -0.118309, -0.377311, 0.32242, 0.208107, 0.002931, 0.163342, -0.094861, 0.200113, -0.06928, -0.469507, 0.021583, 0.01359, 0.198515, -0.074077, -0.344536, 0.179329, -0.314959, 0.42181, -0.062619, -0.305632, 0.022916, -0.090331, 0.346668, -0.059421, -0.398361, 0.141758, 0.105786, 0.302168, -0.07008, -0.498818, 0.069014, 0.047164, 0.211305, -0.112181, -0.437531, 0.1303, 0.179596, 0.297372, 0.093528, -0.480165, 0.239017, -0.179596, 0.240083, -0.055691, -0.383173, 0.259002, -0.156413, 0.246211, -0.083136, -0.52653, 0.132432, 0.088732, 0.538521, -0.13936, -0.596343, 0.159078, 0.137228, 0.218499, -0.10472, -0.63951, 0.12577, 0.103387, 0.203044, -0.124971, -0.463645, 0.133764, 0.304034, 0.175332, -0.136429, -0.403957, -0.05276, -0.370383, -0.00453, -0.233954, 0.316025, 0.075942, 0.254472, -0.077807, -0.585418, 0.373314, -0.054092, 0.422343, -0.071412, -0.063152, -0.09193, -0.380242, 0.192386, -0.364254, 0.308564, 0.10019, -0.267795, -0.028778, -0.266995, 0.188122, 0.123372, -0.232355, 0.009859, -0.325084, 0.280319, -0.22596, -0.032242, 0.126836, -0.39543, 0.173467, 0.047697, -0.293642, -0.143357, -0.232622, 0.507878, -0.03011, -0.272591, 0.158012, -0.176665, 0.110315, -0.055957, -0.429005, 0.211038, 0.041568, 0.191054, -0.063152, -0.634447, 0.106851, 0.152949, 0.12204, -0.029311, -0.482031, 0.176931, -0.028778, 0.33894, 0.031176, -0.086067, -0.024781, -0.885721, 0.246211, -0.788462, 0.370116, 0.066349, 0.100723, -0.193985, -0.477234, 0.297106, 0.232089, -0.025047, -0.101256, -0.49642, 0.228625, 0.134297, -0.102588, -0.085801, -0.230224, 0.25687, -0.315225, 0.355194, -0.077807, 0.454052, -0.06555, 0.423942, -0.048496, -0.44739, 0.069547, 0.155881, 0.352263, -0.031975, 0.043167, -0.213436, -0.196116, 0.160144, -0.347201, 0.298172, -0.174799, -0.302968, 0.118842, 0.054891, 0.173734, -0.005063, -0.564634, 0.059688, 0.03917]"
